celkem_diváci,celkem_tržby,distributor,film,min_poř,poč_kin,poč_týd,poř,prod,rok,týden,týden_diváci,týden_tržby,víkend_diváci,víkend_tržby,změna_v_%,týden_od,víkend_od,datum,formát
30053,4816517.52,CinemArt,Mrakodrap,12,10,4,18,USA,2018,31,2965.0,491263.0,364,57321,-0.8316642977128827,26.07.2018,2.08.2018,,
6259,670671,Aerofilms,Studená válka,20,6,4,19,POL,2018,31,889.0,104784.0,282,34975,-0.3937213978643739,26.07.2018,2.08.2018,,
20027,3071936,Forum Film,Manžel na zkoušku,18,4,5,20,USA,2018,31,712.0,112233.0,204,34656,-0.5229271918835952,26.07.2018,2.08.2018,,
133378,19628054,Falcon,Úžasňákovi 2,1,117,2,1,USA,2018,32,86237.0,12610198.0,42550,6289647,-0.2853997498190676,2.08.2018,9.08.2018,,
22942,3723290,Vertical Entertainment ,MEG: Monstrum z hlubin,,96,1,2,USA,2018,32,,,22942,3723290,,2.08.2018,9.08.2018,,
82087,14020012.49,CinemArt,Mission: Impossible - Fallout,2,73,2,3,USA,2018,32,55878.0,9421636.49,20021,3424776,-0.4824078962063987,2.08.2018,9.08.2018,,
307942,44910158,Falcon,Hotel Transylvánie 3: Příšerózní dovolená,4,79,5,4,USA,2018,32,29743.0,4298011.0,20623,2914082,0.10132926777648105,2.08.2018,9.08.2018,,
207153,31272292,CinemArt,Mamma Mia! Here We Go Again,3,71,4,5,USA,2018,32,32997.0,5086259.0,14714,2267743,-0.24784418925296958,2.08.2018,9.08.2018,,
8944,1273399,Falcon,Miss Hanoi,,100,1,6,CZE,2018,32,504.0,0.0,8440,1273399,,2.08.2018,9.08.2018,,
8248,1198709,CinemArt,Temné síly,,87,1,7,USA,2018,32,209.0,31404.0,8039,1167305,,2.08.2018,9.08.2018,,
52094,7242957,CinemArt,Chata na prodej,5,65,3,8,CZE,2018,32,16249.0,2332552.0,6477,922694,-0.3277446476774727,2.08.2018,9.08.2018,,
101487,14863533,Bontonfilm,Úsměvy smutných mužů,6,50,5,9,CZE,2018,32,14944.0,2198670.0,5935,889673,-0.31133411101194464,2.08.2018,9.08.2018,,
165382,25712112.1,Falcon,Ant-Man a Wasp,7,28,6,10,USA,2018,32,9662.0,1438471.0,3501,545460,-0.4171420877781067,2.08.2018,9.08.2018,,
375441,60016225,CinemArt,Jurský svět: Zánik říše,8,28,8,11,USA,2018,32,6792.0,1057398.0,3216,478013,-0.2925348172924653,2.08.2018,9.08.2018,,
34934,5218365,Vertical Entertainment ,Děsivé dědictví,9,16,4,12,USA,2018,32,5339.0,825194.0,1485,252480,-0.5380207056309215,2.08.2018,9.08.2018,,
15337,1951716,Aerofilms,Tísňové volání,14,13,5,13,DNK,2018,32,1630.0,207125.0,919,120659,0.0558375190325347,2.08.2018,9.08.2018,,
101209,16109112,Bontonfilm,Escobar,11,8,9,14,ESP,2018,32,1996.0,309737.0,566,97027,-0.5081612376694344,2.08.2018,9.08.2018,,
12874,1951289,Forum Film,Plán útěku 2,10,14,3,15,USA,2018,32,3414.0,532351.0,557,86448,-0.7544614073705886,2.08.2018,9.08.2018,,
461,70866,Bioscop/AQS,"Podivuhodná cesta fakíra, který uvízl ve skříni",,27,1,16,FRA,2018,32,,,461,70866,,2.08.2018,9.08.2018,,
2420,325633,Bohemia Motion Pictures,Whitney,15,11,2,17,GBR,2018,32,1764.0,238215.0,458,65307,-0.4247397072036362,2.08.2018,9.08.2018,,
86475,13274182,Bontonfilm,Jsem božská,12,4,8,18,USA,2018,32,2057.0,311722.0,449,64773,-0.640012004601764,2.08.2018,9.08.2018,,
281305,39541932,CinemArt,Tátova volha,13,9,23,19,CZE,2018,32,2717.0,173085.0,1053,60810,-0.49299649824912456,2.08.2018,9.08.2018,,
7125,773541,Aerofilms,Studená válka,19,6,5,20,POL,2018,32,727.0,85249.0,421,52596,0.5038170121515368,2.08.2018,9.08.2018,,
183759,27043083,Falcon,Úžasňákovi 2,1,96,3,1,USA,2018,33,65462.0,9607822.0,27469,4096854,-0.3505002689566906,9.08.2018,16.08.2018,,
47013,7579067,Vertical Entertainment ,MEG: Monstrum z hlubin,2,55,2,2,USA,2018,33,34848.0,5598028.0,12165,1981039,-0.470403885945261,9.08.2018,16.08.2018,,
332833,48423253,Falcon,Hotel Transylvánie 3: Příšerózní dovolená,4,64,6,3,USA,2018,33,32093.0,4522033.0,13421,1905144,-0.3495653171423187,9.08.2018,16.08.2018,,
104211,17636158.49,CinemArt,Mission: Impossible - Fallout,3,55,3,4,USA,2018,33,30769.0,5159462.0,11376,1881460,-0.45063268371420495,9.08.2018,16.08.2018,,
228193,34412686,CinemArt,Mamma Mia! Here We Go Again,5,68,5,5,USA,2018,33,25073.0,3784217.0,10681,1623920,-0.28390474581996283,9.08.2018,16.08.2018,,
9630,1530876,Falcon,Equalizer 2,,95,1,6,USA,2018,33,,,9630,1530876,,9.08.2018,16.08.2018,,
8208,1131284,Bontonfilm,Příběh koček,41,88,1,7,CHN,2018,33,79.0,11747.0,8129,1119537,94.30407763684345,9.08.2018,16.08.2018,,
5559,813832,Vertical Entertainment ,"Špión, který mi dal kopačky",,69,1,8,USA,2018,33,309.0,46502.0,5250,767330,,9.08.2018,16.08.2018,,
110755,16183241,Bontonfilm,Úsměvy smutných mužů,9,45,6,9,CZE,2018,33,10309.0,1499790.0,4894,709591,-0.20241369581857604,9.08.2018,16.08.2018,,
17808,2587771,Falcon,Miss Hanoi,6,72,2,10,CZE,2018,33,12922.0,1928921.0,4382,658850,-0.4835785260844381,9.08.2018,16.08.2018,,
16581,2394532,CinemArt,Temné síly,7,54,2,11,USA,2018,33,12659.0,1809731.0,3713,553397,-0.5275542218560715,9.08.2018,16.08.2018,,
4114,517529,CinemArt,BlackKkKlansman,,61,1,12,USA,2018,33,,,4114,517529,,9.08.2018,16.08.2018,,
60640,8413535,CinemArt,Chata na prodej,8,54,4,13,CZE,2018,33,11211.0,1560968.0,3669,515144,-0.4416957301120415,9.08.2018,16.08.2018,,
380673,60700714,CinemArt,Jurský svět: Zánik říše,11,29,9,14,USA,2018,33,5389.0,731111.0,2980,420331,-0.18772380394725907,9.08.2018,16.08.2018,,
169816,26373660.1,Falcon,Ant-Man a Wasp,10,25,7,15,USA,2018,33,5771.0,870061.0,2164,336947,-0.382270010633227,9.08.2018,16.08.2018,,
37013,5555023,Vertical Entertainment ,Děsivé dědictví,12,14,5,16,USA,2018,33,2465.0,405551.0,1099,183587,-0.2728651774397972,9.08.2018,16.08.2018,,
1628,184585,Aerofilms,Léto,57,13,1,17,RUS,2018,33,333.0,35958.0,699,87256,13.470315091210614,9.08.2018,16.08.2018,,
16526,2098977,Aerofilms,Tísňové volání,13,11,6,18,DNK,2018,33,1538.0,193969.0,570,73951,-0.387107468154054,9.08.2018,16.08.2018,,
102378,16279373,Bontonfilm,Escobar,14,7,10,19,ESP,2018,33,1288.0,195765.0,447,71523,-0.2628546693188494,9.08.2018,16.08.2018,,
87263,13386065,Bontonfilm,Jsem božská,19,7,9,20,USA,2018,33,892.0,124968.0,345,51688,-0.2020131845058898,9.08.2018,16.08.2018,,
229358,33590631,Falcon,Úžasňákovi 2,1,81,4,1,USA,2018,34,43123.0,6285596.0,29945,4358806,0.05432774967079515,16.08.2018,23.08.2018,,
361719,52396628,Falcon,Hotel Transylvánie 3: Příšerózní dovolená,3,66,7,2,USA,2018,34,20650.0,2905524.0,20847,2932495,0.5392511012290935,16.08.2018,23.08.2018,,
16703,2426284,Falcon,Slender Man,,90,1,3,USA,2018,34,,,16703,2426284,,16.08.2018,23.08.2018,,
23729,3055945,CinemArt,Jan Palach,,95,1,4,CZE,2018,34,10472.0,1140473.0,13129,1900652,,16.08.2018,23.08.2018,,
119356,20133961.49,CinemArt,Mission: Impossible - Fallout,4,50,4,5,USA,2018,34,16777.0,2716791.0,9744,1662472,-0.12016173419704475,16.08.2018,23.08.2018,,
245729,37036008,CinemArt,Mamma Mia! Here We Go Again,5,68,6,6,USA,2018,34,17729.0,2637404.0,10488,1609838,-0.008671609438888615,16.08.2018,23.08.2018,,
62869,10118579,Vertical Entertainment ,MEG: Monstrum z hlubin,2,47,3,7,USA,2018,34,18365.0,2937851.0,9596,1574900,-0.2070425137794552,16.08.2018,23.08.2018,,
22343,3111907,Bontonfilm,Příběh koček,7,65,2,8,CHN,2018,34,12688.0,1742280.0,9576,1357880,0.19850623622544852,16.08.2018,23.08.2018,,
19993,3185371,Falcon,Equalizer 2,6,57,2,9,USA,2018,34,13736.0,2170514.0,6257,1014857,-0.33707432868501436,16.08.2018,23.08.2018,,
13506,2006480,Vertical Entertainment ,"Špión, který mi dal kopačky",8,29,2,10,USA,2018,34,8603.0,1244691.0,4594,715287,-0.07115234780801995,16.08.2018,23.08.2018,,
119475,17307902,Bontonfilm,Úsměvy smutných mužů,9,40,7,11,CZE,2018,34,8643.0,1122157.0,4971,712095,-0.04351429365835181,16.08.2018,23.08.2018,,
4594,659734,Falcon,Kryštůfek Robin ,,93,1,12,USA,2018,34,,,4594,659734,,16.08.2018,23.08.2018,,
3012,440747,Mirius FD,Skorosestry,,24,1,13,FRA,2018,34,,,2808,425801,,16.08.2018,23.08.2018,,
65744,9107520,CinemArt,Chata na prodej,13,44,5,14,CZE,2018,34,5752.0,789751.0,3021,419378,-0.18590141785597813,16.08.2018,23.08.2018,,
21844,3215516,Falcon,Miss Hanoi,10,41,3,15,CZE,2018,34,6193.0,932129.0,2225,354466,-0.4619928663580481,16.08.2018,23.08.2018,,
384409,61256037,CinemArt,Jurský svět: Zánik říše,14,24,10,16,USA,2018,34,4442.0,624625.0,2274,351029,-0.16358138681522394,16.08.2018,23.08.2018,,
8217,1136640,CinemArt,BlackKkKlansman,12,31,2,17,USA,2018,34,5834.0,801033.0,2383,335607,-0.3537182570784284,16.08.2018,23.08.2018,,
20781,3007769,CinemArt,Temné síly,11,34,3,18,USA,2018,34,5838.0,852336.0,2075,314298,-0.43205691393339685,16.08.2018,23.08.2018,,
172946,26845516.1,Falcon,Ant-Man a Wasp,15,20,8,19,USA,2018,34,3436.0,522491.0,1858,286312,-0.1502758594081562,16.08.2018,23.08.2018,,
38177,5742056,Vertical Entertainment ,Děsivé dědictví,16,10,6,20,USA,2018,34,1508.0,248173.0,755,122447,-0.3330301165115177,16.08.2018,23.08.2018,,
272491,39795596,Falcon,Úžasňákovi 2,1,90,5,1,USA,2018,35,43854.0,6334355.0,29224,4229416,-0.031212770699462468,23.08.2018,30.08.2018,,
393651,56892108,Falcon,Hotel Transylvánie 3: Příšerózní dovolená,2,72,8,2,USA,2018,35,29109.0,4077432.0,23670,3350543,0.13866641291548215,23.08.2018,30.08.2018,,
20377,3263219,Falcon,Alfa,,110,1,3,USA,2018,35,155.0,8910.0,20222,3254309,,23.08.2018,30.08.2018,,
12430,1819788,Bohemia Motion Pictures,Důvěrný nepřítel,,98,1,4,CZE,2018,35,453.0,0.0,11977,1819788,,23.08.2018,30.08.2018,,
10089,1505555,CinemArt,Upgrade,,84,1,5,USA,2018,35,225.0,34312.0,9721,1471243,,23.08.2018,30.08.2018,,
259442,39070418,CinemArt,Mamma Mia! Here We Go Again,6,41,7,6,USA,2018,35,16728.0,2476691.0,7473,1167557,-0.27654740040697257,23.08.2018,30.08.2018,,
8311,1154658,Falcon,Kubík hrdina,,87,1,7,ISL,2018,35,,,8311,1154658,,23.08.2018,30.08.2018,,
33668,4706095,Bontonfilm,Příběh koček,8,53,3,8,CHN,2018,35,13070.0,1843437.0,7831,1108631,-0.18355745721271394,23.08.2018,30.08.2018,,
6693,1065870,Bontonfilm,"Ten pravý, ta pravá?",,59,1,9,USA,2018,35,,,6693,1065870,,23.08.2018,30.08.2018,,
129756,21863912.49,CinemArt,Mission: Impossible - Fallout,5,37,5,10,USA,2018,35,14005.0,2331500.0,6139,1060923,-0.36130990938491064,23.08.2018,30.08.2018,,
36924,4925351,CinemArt,Jan Palach,4,64,2,11,CZE,2018,35,19131.0,2711955.0,7193,1058103,-0.4489110020614347,23.08.2018,30.08.2018,,
30506,4444257,Falcon,Slender Man,3,49,2,12,USA,2018,35,24221.0,3483810.0,6285,960447,-0.6049321827950709,23.08.2018,30.08.2018,,
72328,11609648,Vertical Entertainment ,MEG: Monstrum z hlubin,7,34,4,13,USA,2018,35,14060.0,2255676.0,4995,810293,-0.48549558702139817,23.08.2018,30.08.2018,,
126488,18256761,Bontonfilm,Úsměvy smutných mužů,11,36,8,14,CZE,2018,35,7885.0,1078877.0,4099,582077,-0.18258518877396976,23.08.2018,30.08.2018,,
388134,61842113,CinemArt,Jurský svět: Zánik říše,16,15,11,15,USA,2018,35,3423.0,524404.0,2576,412701,0.1756891880727803,23.08.2018,30.08.2018,,
18536,2774331,Vertical Entertainment ,"Špión, který mi dal kopačky",10,18,3,16,USA,2018,35,7166.0,1091361.0,2458,391777,-0.4522799939045446,23.08.2018,30.08.2018,,
24345,3875732,Falcon,Equalizer 2,9,27,3,17,USA,2018,35,8679.0,1387014.0,1930,318204,-0.686454347755398,23.08.2018,30.08.2018,,
70692,9727265,CinemArt,Chata na prodej,14,29,6,18,CZE,2018,35,5940.0,748921.0,2029,290202,-0.30801806484841837,23.08.2018,30.08.2018,,
8471,1207224,Falcon,Kryštůfek Robin ,12,43,2,19,USA,2018,35,6714.0,950389.0,1757,256835,-0.6111588853529221,23.08.2018,30.08.2018,,
10987,1521228,CinemArt,BlackKkKlansman,17,11,3,20,USA,2018,35,3499.0,485393.0,1654,234802,-0.30036620213523557,23.08.2018,30.08.2018,,
68571,10430195,Vertical Entertainment ,Sestra,,98,1,1,USA,2018,36,2845.0,449904.0,65726,9980291,,30.08.2018,6.09.2018,,
289958,42219234,Falcon,Úžasňákovi 2,1,84,6,2,USA,2018,36,35148.0,5040362.0,11543,1612692,-0.6189665666134898,30.08.2018,6.09.2018,,
409010,58953843,Falcon,Hotel Transylvánie 3: Příšerózní dovolená,2,83,9,3,USA,2018,36,28300.0,3978283.0,10729,1433995,-0.5720111635636373,30.08.2018,6.09.2018,,
33879,5382443,Falcon,Alfa,3,80,2,4,USA,2018,36,25425.0,4053679.0,8299,1319854,-0.5997668687359997,30.08.2018,6.09.2018,,
17850,2661694,CinemArt,Upgrade,5,64,2,5,USA,2018,36,12993.0,1937675.0,4489,689707,-0.534184449469285,30.08.2018,6.09.2018,,
20127,2965858,Bohemia Motion Pictures,Důvěrný nepřítel,4,61,2,6,CZE,2018,36,15277.0,2279450.0,4397,686408,-0.6246712357380559,30.08.2018,6.09.2018,,
267072,40084077,CinemArt,Mamma Mia! Here We Go Again,7,57,8,7,USA,2018,36,10430.0,1558302.0,4673,622914,-0.46648086560227897,30.08.2018,6.09.2018,,
134974,22715807.49,CinemArt,Mission: Impossible - Fallout,11,44,6,8,USA,2018,36,7912.0,1338974.0,3445,573844,-0.4591087194829408,30.08.2018,6.09.2018,,
47189,6112689,CinemArt,Jan Palach,9,60,3,9,CZE,2018,36,13566.0,1715421.0,3892,530020,-0.5110981152159896,30.08.2018,6.09.2018,,
12351,1921133,Bontonfilm,"Ten pravý, ta pravá?",10,53,2,10,USA,2018,36,9130.0,1414633.0,3221,506500,-0.5248013359978234,30.08.2018,6.09.2018,,
132775,18996285,Bontonfilm,Úsměvy smutných mužů,14,52,9,11,CZE,2018,36,7239.0,920947.0,3147,400654,-0.3116821314018592,30.08.2018,6.09.2018,,
37312,5214260,Bontonfilm,Příběh koček,8,50,4,12,CHN,2018,36,8789.0,1240379.0,2686,376417,-0.660466828006794,30.08.2018,6.09.2018,,
12204,1686768,Falcon,Kubík hrdina,6,79,2,13,ISL,2018,36,9594.0,1327897.0,2610,358871,-0.693064878105521,30.08.2018,6.09.2018,,
75441,12103448,Vertical Entertainment ,MEG: Monstrum z hlubin,13,26,5,14,USA,2018,36,6007.0,962269.0,2101,341824,-0.5781476576991286,30.08.2018,6.09.2018,,
21036,3151704,Vertical Entertainment ,"Špión, který mi dal kopačky",16,16,4,15,USA,2018,36,3385.0,519668.0,1525,244202,-0.378078068135803,30.08.2018,6.09.2018,,
33518,4880361,Falcon,Slender Man,12,39,3,16,USA,2018,36,7858.0,1184718.0,1398,207273,-0.7841911110139341,30.08.2018,6.09.2018,,
13297,1835887,CinemArt,BlackKkKlansman,20,22,4,17,USA,2018,36,2727.0,377993.0,1237,171468,-0.2697336479246344,30.08.2018,6.09.2018,,
25919,4126007,Falcon,Equalizer 2,17,18,4,18,USA,2018,36,2493.0,402599.0,1011,165880,-0.4786991992558233,30.08.2018,6.09.2018,,
72957,10003233,CinemArt,Chata na prodej,18,35,7,19,CZE,2018,36,2928.0,394293.0,1281,161737,-0.4426744129950862,30.08.2018,6.09.2018,,
389842,62064856,CinemArt,Jurský svět: Zánik říše,15,16,12,20,USA,2018,36,3108.0,476716.0,1176,158728,-0.6153922573485404,30.08.2018,6.09.2018,,
41756,6812026,CinemArt,Predátor: Evoluce,,138,1,1,USA,2018,37,3162.0,532929.0,38594,6279097,,6.09.2018,13.09.2018,,
127517,19513884,Vertical Entertainment ,Sestra,1,52,2,2,USA,2018,37,86865.0,13059452.0,37807,6004528,-0.39836143054345813,6.09.2018,13.09.2018,,
302464,43991007,Falcon,Úžasňákovi 2,2,70,7,3,USA,2018,37,13416.0,1880273.0,10688,1511342,-0.06284523021134848,6.09.2018,13.09.2018,,
9153,1391035,Bontonfilm,Spolu to dáme,,67,1,4,DEU,2018,37,,,9153,1391035,,6.09.2018,13.09.2018,,
418839,60364006,Falcon,Hotel Transylvánie 3: Příšerózní dovolená,3,54,10,5,USA,2018,37,11894.0,1594531.0,8664,1249627,-0.12856948594660372,6.09.2018,13.09.2018,,
7565,995635,Bohemia Motion Pictures,Malá čarodějnice,,105,1,6,CHE,2018,37,,,7562,995485,,6.09.2018,13.09.2018,,
41560,6563593.84,Falcon,Alfa,4,51,3,7,USA,2018,37,10998.0,1725810.84,4982,775194,-0.4126668555764501,6.09.2018,13.09.2018,,
22140,3315723,CinemArt,Upgrade,5,33,3,8,USA,2018,37,6130.0,923569.0,2649,420167,-0.3908036311071223,6.09.2018,13.09.2018,,
24360,3603201.84,Bohemia Motion Pictures,Důvěrný nepřítel,6,40,3,9,CZE,2018,37,6070.0,922042.84,2560,401709,-0.41476643628862137,6.09.2018,13.09.2018,,
272018,40771857,CinemArt,Mamma Mia! Here We Go Again,7,41,9,10,USA,2018,37,6877.0,910721.0,2742,399973,-0.3579001274654286,6.09.2018,13.09.2018,,
53573,6813458,CinemArt,Jan Palach,9,41,4,11,CZE,2018,37,6941.0,859123.0,3335,371666,-0.29876985774121734,6.09.2018,13.09.2018,,
137654,19582155,Bontonfilm,Úsměvy smutných mužů,11,39,10,12,CZE,2018,37,5052.0,615600.0,2974,370924,-0.07420367698812441,6.09.2018,13.09.2018,,
138108,23234780.49,CinemArt,Mission: Impossible - Fallout,8,22,7,13,USA,2018,37,4538.0,745825.0,2041,346992,-0.3953199824342504,6.09.2018,13.09.2018,,
39744,5556076,Bontonfilm,Příběh koček,12,36,5,14,CHN,2018,37,3023.0,422642.0,2095,295591,-0.21472462720865423,6.09.2018,13.09.2018,,
15688,2426701.26,Bontonfilm,"Ten pravý, ta pravá?",10,31,3,15,USA,2018,37,4711.0,720624.26,1847,291444,-0.4245923000987167,6.09.2018,13.09.2018,,
23205,3488437,Vertical Entertainment ,"Špión, který mi dal kopačky",15,18,5,16,USA,2018,37,2133.0,335867.0,1561,245068,0.003546244502502027,6.09.2018,13.09.2018,,
14239,1954003,Falcon,Kubík hrdina,13,55,3,17,ISL,2018,37,2934.0,404215.0,1711,221891,-0.3816970443418387,6.09.2018,13.09.2018,,
76094,10303659,CinemArt,Chata na prodej,19,31,8,18,CZE,2018,37,2802.0,293311.0,1616,168852,0.04399117085144401,6.09.2018,13.09.2018,,
14998,2058811,CinemArt,BlackKkKlansman,17,19,5,19,USA,2018,37,1683.0,228272.0,1255,166120,-0.031189493083257518,6.09.2018,13.09.2018,,
77045,12347409,Vertical Entertainment ,MEG: Monstrum z hlubin,14,15,6,20,USA,2018,37,2714.0,430623.0,991,155162,-0.5460763433813892,6.09.2018,13.09.2018,,
101483,15040914,CinemArt,Po čem muži touží,21,150,1,1,CZE,2018,38,7039.0,967083.0,94360,14062071,93.64245764936297,13.09.2018,20.09.2018,,
160941,24586749,Vertical Entertainment ,Sestra,2,52,3,2,USA,2018,38,49292.0,7676745.0,21339,3400648,-0.4336527367346776,13.09.2018,20.09.2018,,
66642,10919294,CinemArt,Predátor: Evoluce,1,78,2,3,USA,2018,38,48052.0,7788059.0,15428,2598306,-0.5888201366418601,13.09.2018,20.09.2018,,
314484,45699954,Falcon,Úžasňákovi 2,3,72,8,4,USA,2018,38,12245.0,1724103.0,10463,1496186,-0.010028173636410554,13.09.2018,20.09.2018,,
430302,61950291,Falcon,Hotel Transylvánie 3: Příšerózní dovolená,5,59,11,5,USA,2018,38,9695.0,1373756.0,10432,1462156,0.1700739500666999,13.09.2018,20.09.2018,,
8334,1317686,Vertical Entertainment ,Yeti: Ledové dobrodružství,,31,-1,6,USA,2018,38,,,8334,1317686,,13.09.2018,20.09.2018,,
18845,2823350,Bontonfilm,Spolu to dáme,4,37,2,7,DEU,2018,38,12302.0,1829839.0,6543,993511,-0.28577569938930364,13.09.2018,20.09.2018,,
15149,2010692,Bohemia Motion Pictures,Malá čarodějnice,6,67,2,8,CHE,2018,38,8306.0,1094697.0,6840,915845,-0.08000120544257322,13.09.2018,20.09.2018,,
46728,7367823.84,Falcon,Alfa,7,41,4,9,USA,2018,38,6261.0,960799.0,3889,618625,-0.20197395748677105,13.09.2018,20.09.2018,,
42595,5935764,Bontonfilm,Příběh koček,14,44,6,10,CHN,2018,38,2294.0,317088.0,2652,358191,0.21177911370779218,13.09.2018,20.09.2018,,
4125,413343,Aerofilms,King Skate,23,42,1,11,CZE,2018,38,1967.0,142837.0,2158,270506,1.49574210929355,13.09.2018,20.09.2018,,
24624,3709036,CinemArt,Upgrade,8,18,4,12,USA,2018,38,3640.0,560788.0,1493,252692,-0.39859151242244156,13.09.2018,20.09.2018,,
274921,41180440,CinemArt,Mamma Mia! Here We Go Again,10,23,10,13,USA,2018,38,4134.0,581187.0,1511,227369,-0.43153912889120016,13.09.2018,20.09.2018,,
15945,2173207,Falcon,Kubík hrdina,17,58,4,14,ISL,2018,38,1800.0,234494.0,1617,206601,-0.06890770693718988,13.09.2018,20.09.2018,,
139881,23529888.49,CinemArt,Mission: Impossible - Fallout,13,15,8,15,USA,2018,38,2668.0,448211.0,1146,193889,-0.44122919260386406,13.09.2018,20.09.2018,,
140126,19899059,Bontonfilm,Úsměvy smutných mužů,12,23,11,16,CZE,2018,38,4146.0,506044.0,1300,181784,-0.5099157778952023,13.09.2018,20.09.2018,,
24609,3713441,Vertical Entertainment ,"Špión, který mi dal kopačky",16,12,6,17,USA,2018,38,2002.0,311151.0,963,158921,-0.35152284263959394,13.09.2018,20.09.2018,,
391926,62393950,CinemArt,Jurský svět: Zánik říše,22,10,14,18,USA,2018,38,934.0,153887.0,892,141864,-0.01745345744680851,13.09.2018,20.09.2018,,
55986,7096042,CinemArt,Jan Palach,11,20,5,19,CZE,2018,38,4865.0,533826.0,883,120424,-0.675988656481895,13.09.2018,20.09.2018,,
26102,3863674.84,Bohemia Motion Pictures,Důvěrný nepřítel,9,22,4,20,CZE,2018,38,3594.0,546188.0,708,115994,-0.7112486899720942,13.09.2018,20.09.2018,,
219438,32904982,CinemArt,Po čem muži touží,1,118,2,1,CZE,2018,39,129271.0,19111447.0,83044,12814692,-0.08870521276702414,20.09.2018,27.09.2018,,
42964,6041326,Vertical Entertainment ,Yeti: Ledové dobrodružství,6,150,1,2,USA,2018,39,8703.0,1317686.0,34261,4723640,2.5847994135173327,20.09.2018,27.09.2018,,
14703,2141003,Bontonfilm,Hell Fest: Park hrůzy,,84,1,3,USA,2018,39,,,14703,2141003,,20.09.2018,27.09.2018,,
179403,27487355,Vertical Entertainment ,Sestra,2,38,4,4,USA,2018,39,27547.0,4331642.0,12254,1969612,-0.42081273921911355,20.09.2018,27.09.2018,,
79676,13057893,CinemArt,Predátor: Evoluce,3,52,3,5,USA,2018,39,20139.0,3350072.0,8323,1386833,-0.4662549368704071,20.09.2018,27.09.2018,,
439317,63185932,Falcon,Hotel Transylvánie 3: Příšerózní dovolená,5,44,12,6,USA,2018,39,11671.0,1625827.0,7776,1071970,-0.2668566144788928,20.09.2018,27.09.2018,,
322432,46848660,Falcon,Úžasňákovi 2,4,48,9,7,USA,2018,39,12071.0,1706375.0,6340,938517,-0.37272705398927675,20.09.2018,27.09.2018,,
25758,3824513,Bontonfilm,Spolu to dáme,7,36,3,8,DEU,2018,39,9034.0,1314190.0,4422,680484,-0.3150714989567302,20.09.2018,27.09.2018,,
3019,449191,Falcon,Beze stop,,60,1,9,USA,2018,39,,,3019,449191,,20.09.2018,27.09.2018,,
50524,7953763.84,Falcon,Alfa,9,34,5,10,USA,2018,39,4889.0,767314.0,2796,437251,-0.2931889270559709,20.09.2018,27.09.2018,,
19010,2541222,Bohemia Motion Pictures,Malá čarodějnice,8,39,3,11,CHE,2018,39,7615.0,1018335.0,3086,428040,-0.5326283377645781,20.09.2018,27.09.2018,,
26466,4006858,CinemArt,Upgrade,12,17,5,12,USA,2018,39,2087.0,338882.0,1248,211632,-0.16249030440219714,20.09.2018,27.09.2018,,
141510,23804205.49,CinemArt,Mission: Impossible - Fallout,15,11,9,13,USA,2018,39,1725.0,285620.0,1050,182586,-0.058296241664044894,20.09.2018,27.09.2018,,
44050,6139052,Bontonfilm,Příběh koček,10,23,7,14,CHN,2018,39,2867.0,383153.0,1240,178326,-0.5021482951832961,20.09.2018,27.09.2018,,
277116,41472995,CinemArt,Mamma Mia! Here We Go Again,13,17,11,15,USA,2018,39,2614.0,346104.0,1092,173820,-0.23551583549208555,20.09.2018,27.09.2018,,
142922,20178843,Bontonfilm,Úsměvy smutných mužů,16,25,12,16,CZE,2018,39,2289.0,292105.0,1807,169463,-0.06777824230955419,20.09.2018,27.09.2018,,
